"system","code","display"
"http://www.nlm.nih.gov/research/umls/rxnorm","1813416","Cuvitru 200 MG/ML Injection"
"http://www.nlm.nih.gov/research/umls/rxnorm","1813417","CUVITRU 20 % in 10 mL Injection"
"http://www.nlm.nih.gov/research/umls/rxnorm","1813420","CUVITRU 20 % in 20 mL Injection"
"http://www.nlm.nih.gov/research/umls/rxnorm","1813424","CUVITRU 20 % in 40 mL Injection"
"http://www.nlm.nih.gov/research/umls/rxnorm","2117971","CUVITRU 20 % in 50 ML Injection"
"http://www.nlm.nih.gov/research/umls/rxnorm","2167145","immune globulin subcutaneous (human) - hipp"
"http://www.nlm.nih.gov/research/umls/rxnorm","2167146","immune globulin subcutaneous (human) - hipp 165 MG/ML"
"http://www.nlm.nih.gov/research/umls/rxnorm","2167147","6 ML immune globulin subcutaneous (human) - hipp 165 MG/ML Injection"
"http://www.nlm.nih.gov/research/umls/rxnorm","2167148","Cutaquig"
"http://www.nlm.nih.gov/research/umls/rxnorm","2167149","immune globulin subcutaneous (human) - hipp 165 MG/ML [Cutaquig]"
"http://www.nlm.nih.gov/research/umls/rxnorm","2167150","immunoglobulin G Injection [Cutaquig]"
"http://www.nlm.nih.gov/research/umls/rxnorm","2167151","Cutaquig Injectable Product"
"http://www.nlm.nih.gov/research/umls/rxnorm","2167152","6 ML Cutaquig 165 MG/ML Injection"
"http://www.nlm.nih.gov/research/umls/rxnorm","2167153","immune globulin subcutaneous (human) - hipp 165 MG/ML Injection"
"http://www.nlm.nih.gov/research/umls/rxnorm","2167154","Cutaquig 165 MG/ML Injection"
"http://www.nlm.nih.gov/research/umls/rxnorm","2167156","12 ML immune globulin subcutaneous (human) - hipp 165 MG/ML Injection"
"http://www.nlm.nih.gov/research/umls/rxnorm","2167157","12 ML Cutaquig 165 MG/ML Injection"
"http://www.nlm.nih.gov/research/umls/rxnorm","2167158","10 ML immune globulin subcutaneous (human) - hipp 165 MG/ML Injection"
"http://www.nlm.nih.gov/research/umls/rxnorm","2167159","10 ML Cutaquig 165 MG/ML Injection"
"http://www.nlm.nih.gov/research/umls/rxnorm","2167160","20 ML immune globulin subcutaneous (human) - hipp 165 MG/ML Injection"
"http://www.nlm.nih.gov/research/umls/rxnorm","2167161","20 ML Cutaquig 165 MG/ML Injection"
"http://www.nlm.nih.gov/research/umls/rxnorm","2167162","24 ML immune globulin subcutaneous (human) - hipp 165 MG/ML Injection"
"http://www.nlm.nih.gov/research/umls/rxnorm","2167163","24 ML Cutaquig 165 MG/ML Injection"
"http://www.nlm.nih.gov/research/umls/rxnorm","2167164","48 ML immune globulin subcutaneous (human) - hipp 165 MG/ML Injection"
"http://www.nlm.nih.gov/research/umls/rxnorm","2167165","48 ML Cutaquig 165 MG/ML Injection"
"http://www.nlm.nih.gov/research/umls/rxnorm","2196290","immune globulin subcutaneous (human) - klhw"
"http://www.nlm.nih.gov/research/umls/rxnorm","2196291","immune globulin subcutaneous (human) - klhw 200 MG/ML"
"http://www.nlm.nih.gov/research/umls/rxnorm","2196292","5 ML immune globulin subcutaneous (human) - klhw 200 MG/ML Injection"
"http://www.nlm.nih.gov/research/umls/rxnorm","2196293","Xembify"
"http://www.nlm.nih.gov/research/umls/rxnorm","2196294","immune globulin subcutaneous (human) - klhw 200 MG/ML [Xembify]"
"http://www.nlm.nih.gov/research/umls/rxnorm","2196295","immunoglobulin G Injection [Xembify]"
"http://www.nlm.nih.gov/research/umls/rxnorm","2196296","Xembify Injectable Product"
"http://www.nlm.nih.gov/research/umls/rxnorm","2196297","5 ML Xembify 200 MG/ML Injection"
"http://www.nlm.nih.gov/research/umls/rxnorm","2196298","immune globulin subcutaneous (human) - klhw 200 MG/ML Injection"
"http://www.nlm.nih.gov/research/umls/rxnorm","2196299","Xembify 200 MG/ML Injection"
"http://www.nlm.nih.gov/research/umls/rxnorm","2196390","10 ML immune globulin subcutaneous (human) - klhw 200 MG/ML Injection"
"http://www.nlm.nih.gov/research/umls/rxnorm","2196391","10 ML Xembify 200 MG/ML Injection"
"http://www.nlm.nih.gov/research/umls/rxnorm","2196490","20 ML immune globulin subcutaneous (human) - klhw 200 MG/ML Injection"
"http://www.nlm.nih.gov/research/umls/rxnorm","2196491","20 ML Xembify 200 MG/ML Injection"
"http://www.nlm.nih.gov/research/umls/rxnorm","2196492","50 ML immune globulin subcutaneous (human) - klhw 200 MG/ML Injection"
"http://www.nlm.nih.gov/research/umls/rxnorm","2196493","50 ML Xembify 200 MG/ML Injection"
"http://www.nlm.nih.gov/research/umls/rxnorm","2268104","immunoglobulin G Prefilled Syringe [Hizentra]"
"http://www.nlm.nih.gov/research/umls/rxnorm","2268105","Hizentra 20 % in 5 ML Prefilled Syringe"
"http://www.nlm.nih.gov/research/umls/rxnorm","2268107","Hizentra 200 MG/ML Prefilled Syringe"
"http://www.nlm.nih.gov/research/umls/rxnorm","2268109","Hizentra 20 % in 10 ML Prefilled Syringe"
"http://www.nlm.nih.gov/research/umls/rxnorm","2287159","Hizentra 20 % in 20 ML Prefilled Syringe"
"http://www.nlm.nih.gov/research/umls/rxnorm","2646532","immune globulin subcutaneous (human) - klhw Injection"
"http://www.nlm.nih.gov/research/umls/rxnorm","2646692","immune globulin subcutaneous (human) - hipp Injection"
"http://www.nlm.nih.gov/research/umls/rxnorm","2654223","immunoglobulin G, human Injection [Hizentra]"
"http://www.nlm.nih.gov/research/umls/rxnorm","2655635","immune globulin subcutaneous (human) - klhw Injection [Xembify]"
"http://www.nlm.nih.gov/research/umls/rxnorm","2656739","immunoglobulin G, human Injection [Cuvitru]"
"http://www.nlm.nih.gov/research/umls/rxnorm","2657707","immunoglobulin G, human Prefilled Syringe [Hizentra]"
"http://www.nlm.nih.gov/research/umls/rxnorm","2658026","immune globulin subcutaneous (human) - hipp Injection [Cutaquig]"
"http://www.nlm.nih.gov/research/umls/rxnorm","2660365","immune globulin subcutaneous (human) - klhw Injectable Product"
"http://www.nlm.nih.gov/research/umls/rxnorm","2662549","immune globulin subcutaneous (human) - hipp Injectable Product"
"http://www.nlm.nih.gov/research/umls/rxnorm","2670629","Hizentra 20 % in 50 ML Prefilled Syringe"
"http://www.nlm.nih.gov/research/umls/rxnorm","617615","immune globulin subcutaneous (human)"
"http://www.nlm.nih.gov/research/umls/rxnorm","902750","Hizentra"
"http://www.nlm.nih.gov/research/umls/rxnorm","902751","immunoglobulin G, human 200 MG/ML [Hizentra]"
