system,code,display
http://loinc.org,14748-8,"Glucose, Peritoneal fluid"
http://loinc.org,14749-6,"Glucose, Blood"
http://loinc.org,14750-4,"Glucose, Synovial fluid"
http://loinc.org,14751-2,"Glucose 1.5 hr after 50 g lactose by mouth, Blood"
http://loinc.org,14752-0,"Glucose 1.5 hr after glucose, Blood"
http://loinc.org,14753-8,"Glucose 1 hr after 100 g glucose by mouth, Blood"
http://loinc.org,14754-6,"Glucose 1 hr after 50 g glucose by mouth, Blood"
http://loinc.org,14755-3,"Glucose 1 hr after 50 g lactose by mouth, Blood"
http://loinc.org,14756-1,"Glucose 1 hr after glucose, Blood"
http://loinc.org,14757-9,"Glucose 2 hr after 100 g glucose by mouth, Blood"
http://loinc.org,14758-7,"Glucose 2 hr after 50 g lactose by mouth, Blood"
http://loinc.org,14759-5,"Glucose 2 hr after glucose, Blood"
http://loinc.org,14760-3,"Glucose 2 hr after Meal, Blood"
http://loinc.org,14761-1,"Glucose 2 hr after Meal, Blood"
http://loinc.org,14762-9,"Glucose 30 min after 50 g lactose by mouth, Blood"
http://loinc.org,14763-7,"Glucose 30 min after glucose, Blood"
http://loinc.org,14764-5,"Glucose 3 hr after 100 g glucose by mouth, Blood"
http://loinc.org,14765-2,"Glucose 3 hr after glucose, Blood"
http://loinc.org,14766-0,"Glucose 4 hr after glucose, Blood"
http://loinc.org,14767-8,"Glucose 5 hr after glucose, Blood"
http://loinc.org,14768-6,"Glucose baseline, Blood"
http://loinc.org,14769-4,"Glucose before 12 Hour Fast, Blood"
http://loinc.org,14770-2,"Glucose after Fast, Blood"
http://loinc.org,14771-0,"Glucose after Fast, Blood"
http://loinc.org,1491-0,"Glucose 30 min after 100 g glucose by mouth, Urine"
http://loinc.org,1492-8,"Glucose 1.5 hr after 0.5 g/kg glucose intravenous, Blood"
http://loinc.org,1493-6,"Glucose 1.5 hr after 0.05-0.15 U Insulin/kg Intravenous 12 hr fasting, Blood"
http://loinc.org,1494-4,"Glucose 1.5 hr after 100 g glucose by mouth, Blood"
http://loinc.org,1495-1,"Glucose 1.5 hr after 100 g glucose by mouth, Urine"
http://loinc.org,1496-9,"Glucose 1.5 hr after 75 g glucose by mouth, Blood"
http://loinc.org,1497-7,"Glucose 1.5 hr after Insulin intravenous, Blood"
http://loinc.org,1498-5,"Glucose 10 min after 0.5 g/kg glucose intravenous, Blood"
http://loinc.org,1499-3,"Glucose 1 hr after 0.5 g/kg glucose intravenous, Blood"
http://loinc.org,14995-5,"Glucose 2 hr after 75 g glucose by mouth, Blood"
http://loinc.org,14996-3,"Glucose before 75 g glucose by mouth, Blood"
http://loinc.org,1500-8,"Glucose 1 hr after 0.05-0.15 U Insulin/kg Intravenous after 12H CFst, Blood"
http://loinc.org,1501-6,"Glucose 1 hr after 100 g glucose by mouth, Blood"
http://loinc.org,1502-4,"Glucose 1 hr after 100 g glucose by mouth, Blood"
http://loinc.org,1503-2,"Glucose 1 hr after 100 g glucose by mouth, Urine"
http://loinc.org,1504-0,"Glucose 1 hr after 50 g glucose by mouth, Blood"
http://loinc.org,1505-7,"Glucose 1 hr after 50 g glucose by mouth, Urine"
http://loinc.org,1506-5,"Glucose 1 hr after 50 g lactose by mouth, Blood"
http://loinc.org,1507-3,"Glucose 1 hr after 75 g glucose by mouth, Blood"
http://loinc.org,15074-8,"Glucose, Blood"
http://loinc.org,15075-5,"Glucose, Dialysis fluid"
http://loinc.org,15076-3,"Glucose, Urine"
http://loinc.org,15077-1,"Glucose, Urine"
http://loinc.org,1508-1,"Glucose 1 hr after 75 g glucose by mouth, Blood"
http://loinc.org,1509-9,"Glucose 1 hr after 75 g glucose by mouth, Urine"
http://loinc.org,1510-7,"Glucose 1 hr after Insulin intravenous, Blood"
http://loinc.org,1511-5,"Glucose 1 hr after U/kg Insulin intravenous, Blood"
http://loinc.org,1512-3,"Glucose 1 min after 0.5 g/kg glucose intravenous, Blood"
http://loinc.org,1513-1,"Glucose 20 min after 0.5 g/kg glucose intravenous, Blood"
http://loinc.org,1514-9,"Glucose 2 hr after 100 g glucose by mouth, Blood"
http://loinc.org,1515-6,"Glucose 2 hr after 100 g glucose by mouth, Blood"
http://loinc.org,1516-4,"Glucose 2 hr after 100 g glucose by mouth, Urine"
http://loinc.org,1517-2,"Glucose 2 hr after 50 g lactose by mouth, Blood"
http://loinc.org,1518-0,"Glucose 2 hr after 75 g glucose by mouth, Blood"
http://loinc.org,1519-8,"Glucose 2 hr after 75 g glucose by mouth, Blood"
http://loinc.org,1520-6,"Glucose 2 hr after 75 g glucose by mouth, Urine"
http://loinc.org,1521-4,"Glucose 2 hr after Meal, Blood"
http://loinc.org,1522-2,"Glucose 30 min after 0.5 g/kg glucose intravenous, Blood"
http://loinc.org,1523-0,"Glucose 30 min after 0.05-0.15 U Insulin/kg Intravenous after 12H Fast, Blood"
http://loinc.org,1524-8,"Glucose 30 min after 0.1 U/kg Insulin, Blood"
http://loinc.org,1525-5,"Glucose 30 min after 100 g glucose by mouth, Blood"
http://loinc.org,1526-3,"Glucose 30 min after 50 g lactose by mouth, Blood"
http://loinc.org,1527-1,"Glucose 30 min after 75 g glucose by mouth, Blood"
http://loinc.org,1528-9,"Glucose 30 min after Insulin intravenous, Blood"
http://loinc.org,1529-7,"Glucose 30 min after U/kg Insulin intravenous, Blood"
http://loinc.org,1530-5,"Glucose 3 hr after 100 g glucose by mouth, Blood"
http://loinc.org,1531-3,"Glucose 3 hr after 100 g glucose by mouth, Blood"
http://loinc.org,1532-1,"Glucose 3 hr after 100 g glucose by mouth, Urine"
http://loinc.org,1533-9,"Glucose 3 hr after 75 g glucose by mouth, Blood"
http://loinc.org,1534-7,"Glucose 3 min after 0.5 g/kg glucose intravenous, Blood"
http://loinc.org,1535-4,"Glucose 40 min after 0.5 g/kg glucose intravenous, Blood"
http://loinc.org,1536-2,"Glucose 45 min after Insulin intravenous, Blood"
http://loinc.org,1537-0,"Glucose 4 hr after 100 g glucose by mouth, Blood"
http://loinc.org,1538-8,"Glucose 4 hr after 100 g glucose by mouth, Urine"
http://loinc.org,1539-6,"Glucose 4 hr after 75 g glucose by mouth, Blood"
http://loinc.org,1540-4,"Glucose 5 hr after 100 g glucose by mouth, Blood"
http://loinc.org,1541-2,"Glucose 5 hr after 100 g glucose by mouth, Urine"
http://loinc.org,1542-0,"Glucose 5 hr after 75 g glucose by mouth, Blood"
http://loinc.org,1543-8,"Glucose 5 min after 0.5 g/kg glucose intravenous, Blood"
http://loinc.org,1544-6,"Glucose 6 hr after 100 g glucose by mouth, Blood"
http://loinc.org,1545-3,"Glucose 6 hr after 100 g glucose by mouth, Blood"
http://loinc.org,1546-1,"Glucose 6 hr after 100 g glucose by mouth, Urine"
http://loinc.org,1547-9,"Glucose baseline, Blood"
http://loinc.org,1548-7,"Glucose before 0.5 g/kg glucose intravenous, Blood"
http://loinc.org,1549-5,"Glucose before 100 g glucose by mouth, Blood"
http://loinc.org,1550-3,"Glucose before 12 Hour Fast, Blood"
http://loinc.org,1551-1,"Glucose before 50 g lactose by mouth, Blood"
http://loinc.org,1552-9,"Glucose before 75 g glucose by mouth, Blood"
http://loinc.org,1553-7,"Glucose before dose Insulin intravenous, Blood"
http://loinc.org,1554-5,"Glucose after 12 hr Fast, Blood"
http://loinc.org,1555-2,"Glucose after 12 hr Fast, Urine"
http://loinc.org,1556-0,"Glucose after Fast, Blood"
http://loinc.org,1557-8,"Glucose after Fast, Blood"
http://loinc.org,1558-6,"Glucose after Fast, Blood"
http://loinc.org,1561-0,"Insulin 1 hr after 75 g glucose by mouth, Blood"
http://loinc.org,1564-4,"Insulin 2 hr after 75 g glucose by mouth, Blood"
http://loinc.org,1567-7,"Insulin 3 hr after 75 g glucose by mouth, Blood"
http://loinc.org,1568-5,"Insulin 4 hr after 75 g glucose by mouth, Blood"
http://loinc.org,1569-3,"Insulin 5 hr after 75 g glucose by mouth, Blood"
http://loinc.org,1572-7,"Insulin before 75 g glucose by mouth, Blood"
http://loinc.org,16165-3,"Glucose 10 AM specimen, Blood"
http://loinc.org,16166-1,"Glucose 11 AM specimen, Blood"
http://loinc.org,16167-9,"Glucose 2 PM specimen, Blood"
http://loinc.org,16168-7,"Glucose 3 PM specimen, Blood"
http://loinc.org,16169-5,"Glucose 4 PM specimen, Blood"
http://loinc.org,16170-3,"Glucose 5 PM specimen, Blood"
http://loinc.org,1628-7,"Somatotropin 1 hr after 1 g/kg glucose by mouth, Blood"
http://loinc.org,1630-3,"Somatotropin 2 hr after 1 g/kg glucose by mouth, Blood"
http://loinc.org,1632-9,"Somatotropin 3 hr after 1 g/kg glucose by mouth, Blood"
http://loinc.org,1635-2,"Somatotropin before 1 g/kg glucose by mouth, Blood"
http://loinc.org,16903-7,"Glucose, Vitreous fluid"
http://loinc.org,16904-5,"Glucose 1st specimen after challenge, Urine"
http://loinc.org,16905-2,"Glucose 2nd specimen after challenge, Urine"
http://loinc.org,16906-0,"Glucose 3rd specimen after challenge, Urine"
http://loinc.org,16907-8,"Glucose 4th specimen after challenge, Urine"
http://loinc.org,16908-6,"Glucose 5th specimen after challenge, Urine"
http://loinc.org,16909-4,"Glucose 6th specimen after challenge, Urine"
http://loinc.org,16910-2,"Glucose 7th specimen after challenge, Urine"
http://loinc.org,16911-0,"Glucose 8th specimen after challenge, Urine"
http://loinc.org,16912-8,"Glucose 9th specimen after challenge, Urine"
http://loinc.org,16913-6,"Glucose after Fast, Urine"
http://loinc.org,16914-4,"Glucose after challenge, Blood"
http://loinc.org,16915-1,"Glucose after Meal, Blood"
http://loinc.org,16985-4,"Hydrogen/Expired Gas - 1.5 hr after glucose, Exhaled gas"
http://loinc.org,16986-2,"Hydrogen/Expired Gas - 1 hr after glucose, Exhaled gas"
http://loinc.org,16987-0,"Hydrogen/Expired Gas - 2.5 hr after glucose, Exhaled gas"
http://loinc.org,16988-8,"Hydrogen/Expired Gas - 2 hr after glucose, Exhaled gas"
http://loinc.org,16989-6,"Hydrogen/Expired Gas - 3.5 hr after glucose, Exhaled gas"
http://loinc.org,16990-4,"Hydrogen/Expired Gas - 3 hr after glucose, Exhaled gas"
http://loinc.org,16991-2,"Hydrogen/Expired Gas - 4.5 hr after glucose, Exhaled gas"
http://loinc.org,16992-0,"Hydrogen/Expired Gas - 4 hr after glucose, Exhaled gas"
http://loinc.org,16993-8,"Hydrogen/Expired Gas - 5.5 hr after glucose, Exhaled gas"
http://loinc.org,16994-6,"Hydrogen/Expired Gas - 5 hr after glucose, Exhaled gas"
http://loinc.org,16995-3,"Hydrogen/Expired Gas - 6 hr after glucose, Exhaled gas"
http://loinc.org,16996-1,"Hydrogen/Expired Gas - before dose glucose, Exhaled gas"
http://loinc.org,16997-9,"Hydrogen/Expired Gas - after dose glucose, Exhaled gas"
http://loinc.org,17865-7,"Glucose after 8 hr Fast, Blood"
http://loinc.org,18227-9,"Glucose, Urine"
http://loinc.org,18228-7,"Glucose-6-Phosphate dehydrogenase, Tissue"
http://loinc.org,18296-4,"Glucose after dose glucose, Blood"
http://loinc.org,18342-6,"Glucose 3 hr after challenge, Blood"
http://loinc.org,18353-3,"Glucose 6 hr after 50 g lactose by mouth, Blood"
http://loinc.org,18354-1,"Glucose 12 hr after 50 g lactose by mouth, Blood"
http://loinc.org,19104-9,"Glucose 1 hr after glucose, Blood"
http://loinc.org,19105-6,"Glucose 3 hr after glucose, Blood"
http://loinc.org,20406-5,"Glucose, Urine"
http://loinc.org,20436-2,"Glucose 2 hr after glucose, Blood"
http://loinc.org,20437-0,"Glucose 3 hr after glucose, Blood"
http://loinc.org,20438-8,"Glucose 1 hr after glucose, Blood"
http://loinc.org,20439-6,"Glucose 30 min after glucose, Blood"
http://loinc.org,20440-4,"Glucose 1.5 hr after glucose, Blood"
http://loinc.org,20441-2,"Glucose after 50 g glucose, Blood"
http://loinc.org,21004-7,"Glucose tolerance, Blood"
http://loinc.org,21305-8,"Glucose, Urine"
http://loinc.org,21306-6,"Glucose, Urine"
http://loinc.org,21307-4,"Glucose, Urine"
http://loinc.org,21308-2,"Glucose 105 min after challenge, Blood"
http://loinc.org,21309-0,"Glucose 45 min after challenge, Blood"
http://loinc.org,21310-8,"Glucose 75 min after challenge, Blood"
http://loinc.org,21680-4,"G6PD gene targeted mutation analysis, Blood or tissue specimen"
http://loinc.org,21681-2,"G6PD gene variants tested for, Blood or tissue specimen"
http://loinc.org,22705-8,"Glucose, Urine"
http://loinc.org,2339-0,"Glucose, Blood"
http://loinc.org,2340-8,"Glucose, Blood"
http://loinc.org,2341-6,"Glucose, Blood"
http://loinc.org,2342-4,"Glucose, Spinal fluid"
http://loinc.org,2343-2,"Glucose, Dialysis fluid"
http://loinc.org,2344-0,"Glucose, Body fluid"
http://loinc.org,2345-7,"Glucose, Blood"
http://loinc.org,2346-5,"Glucose, Pleural fluid"
http://loinc.org,2347-3,"Glucose, Peritoneal fluid"
http://loinc.org,2348-1,"Glucose, Synovial fluid"
http://loinc.org,2349-9,"Glucose, Urine"
http://loinc.org,2350-7,"Glucose, Urine"
http://loinc.org,2351-5,"Glucose, Urine"
http://loinc.org,2352-3,"Glucose in CSF/Glucose Plas, Blood+Spinal fluid"
http://loinc.org,2353-1,"Glucose phosphate isomerase, Blood"
http://loinc.org,2354-9,"Glucose-6-Phosphatase, Blood"
http://loinc.org,2355-6,"Glucose-6-Phosphatase, Tissue"
http://loinc.org,2356-4,"Glucose-6-Phosphate dehydrogenase, Red blood cells"
http://loinc.org,2357-2,"Glucose-6-Phosphate dehydrogenase, Red blood cells"
http://loinc.org,2358-0,"Glucose-6-Phosphate dehydrogenase, Blood"
http://loinc.org,2359-8,"Glucose-6-Phosphate dehydrogenase, Blood"
http://loinc.org,2360-6,"Glucose-6-Phosphate dehydrogenase, White blood cells"
http://loinc.org,24353-5,"Glucose tolerance 2 hours gestational panel, Urine+Blood"
http://loinc.org,2437-2,"Hydrogen/Expired Gas - after 50 g glucose by mouth, Exhaled gas"
http://loinc.org,25428-4,"Glucose, Urine"
http://loinc.org,25663-6,"Glucose 15 min after glucose, Blood"
http://loinc.org,25664-4,"Glucose 1 hr after glucose, Urine"
http://loinc.org,25665-1,"Glucose 1 hr after challenge, Blood"
http://loinc.org,25666-9,"Glucose 2.5 hr after glucose, Blood"
http://loinc.org,25667-7,"Glucose 2 hr after glucose, Urine"
http://loinc.org,25668-5,"Glucose 2 hr after challenge, Blood"
http://loinc.org,25669-3,"Glucose 3.5 hr after glucose, Blood"
http://loinc.org,25670-1,"Glucose 30 min after glucose, Urine"
http://loinc.org,25671-9,"Glucose 30 min after challenge, Blood"
http://loinc.org,25672-7,"Glucose 4.5 hr after glucose, Blood"
http://loinc.org,25673-5,"Glucose 45 min after glucose, Blood"
http://loinc.org,25674-3,"Glucose 45 min after challenge, Blood"
http://loinc.org,25675-0,"Glucose 4 hr after glucose, Urine"
http://loinc.org,25676-8,"Glucose 5.5 hr after glucose, Blood"
http://loinc.org,25677-6,"Glucose 6 hr after glucose, Blood"
http://loinc.org,25678-4,"Glucose 1.5 hr after glucose, Urine"
http://loinc.org,25679-2,"Glucose 1.5 hr after challenge, Blood"
http://loinc.org,25680-0,"Glucose before 50 g glucose by mouth, Blood"
http://loinc.org,25705-5,"Ketones 1 hr after 50 g glucose by mouth, Urine"
http://loinc.org,25706-3,"Ketones 2 hr after glucose, Urine"
http://loinc.org,25707-1,"Ketones 4 hr after glucose, Urine"
http://loinc.org,25916-8,"Glucose, Urine"
http://loinc.org,26537-1,"Glucose 2.5 hr after glucose, Urine"
http://loinc.org,26538-9,"Glucose 3.5 hr after glucose, Urine"
http://loinc.org,26539-7,"Glucose 45 min after glucose, Blood"
http://loinc.org,26540-5,"Glucose 3 hr after glucose, Urine"
http://loinc.org,26541-3,"Glucose 4 hr after glucose, Blood"
http://loinc.org,26542-1,"Glucose 5 hr after glucose, Urine"
http://loinc.org,26543-9,"Glucose 5 hr after glucose, Blood"
http://loinc.org,26544-7,"Glucose 6 hr after glucose, Blood"
http://loinc.org,26545-4,"Glucose 6 hr after glucose, Urine"
http://loinc.org,26546-2,"Glucose 1 hr after glucose, Urine"
http://loinc.org,26547-0,"Glucose 2 hr after glucose, Urine"
http://loinc.org,26548-8,"Glucose 30 min after glucose, Urine"
http://loinc.org,26549-6,"Glucose 3 hr after glucose, Urine"
http://loinc.org,26550-4,"Glucose 4 hr after glucose, Urine"
http://loinc.org,26551-2,"Glucose 5 hr after glucose, Urine"
http://loinc.org,26552-0,"Glucose 6 hr after glucose, Urine"
http://loinc.org,26553-8,"Glucose 1.5 hr after glucose, Urine"
http://loinc.org,26554-6,"Glucose 2.5 hr after glucose, Blood"
http://loinc.org,26555-3,"Glucose 3.5 hr after glucose, Blood"
http://loinc.org,26695-7,"Glucose 7th specimen after challenge, Blood"
http://loinc.org,26777-3,"Glucose 30 min after lactose by mouth, Blood"
http://loinc.org,26778-1,"Glucose 1 hr after lactose by mouth, Blood"
http://loinc.org,26779-9,"Glucose 1.5 hr after lactose by mouth, Blood"
http://loinc.org,26780-7,"Glucose 2 hr after lactose by mouth, Blood"
http://loinc.org,26781-5,"Glucose 3 hr after lactose by mouth, Blood"
http://loinc.org,26782-3,"Glucose 4 hr after lactose by mouth, Blood"
http://loinc.org,26783-1,"Glucose 5 hr after lactose by mouth, Blood"
http://loinc.org,26817-7,"Glucose 11 hr after challenge, Blood"
http://loinc.org,26853-2,"Glucose 7th specimen after challenge, Blood"
http://loinc.org,26854-0,"Glucose 8th specimen after challenge, Blood"
http://loinc.org,27353-2,"Estimated average glucose, Blood"
http://loinc.org,27432-4,"Glucose 8th specimen after challenge, Blood"
http://loinc.org,27830-9,"Insulin 1 hr after 75 g glucose by mouth, Blood"
http://loinc.org,27833-3,"Insulin 7 hr after 75 g glucose by mouth, Blood"
http://loinc.org,27834-1,"Insulin 1.5 hr after 75 g glucose by mouth, Blood"
http://loinc.org,27860-6,"Insulin 2 hr after 75 g glucose by mouth, Blood"
http://loinc.org,27861-4,"Insulin 3 hr after 75 g glucose by mouth, Blood"
http://loinc.org,27862-2,"Insulin 4 hr after 75 g glucose by mouth, Blood"
http://loinc.org,27872-1,"Insulin 6 hr after 75 g glucose by mouth, Blood"
http://loinc.org,27940-6,"Insulin 1.5 hr after 75 g glucose by mouth, Blood"
http://loinc.org,2800-1,"Glucose phosphate isomerase, Blood"
http://loinc.org,29329-0,"Glucose 3.5 hr after challenge, Blood"
http://loinc.org,29330-8,"Glucose 4 hr after challenge, Blood"
http://loinc.org,29331-6,"Glucose 5 hr after challenge, Blood"
http://loinc.org,29332-4,"Glucose 2.5 hr after challenge, Blood"
http://loinc.org,29412-4,"Glucose 6 hr after challenge, Blood"
http://loinc.org,30251-3,"Glucose 2.6 hr after glucose, Blood"
http://loinc.org,30252-1,"Glucose 3.3 hr after glucose, Blood"
http://loinc.org,30253-9,"Glucose 3.6 hr after glucose, Blood"
http://loinc.org,30263-8,"Glucose 20 min after glucose, Blood"
http://loinc.org,30264-6,"Glucose 40 min after glucose, Blood"
http://loinc.org,30265-3,"Glucose 1.3 hr after glucose, Blood"
http://loinc.org,30266-1,"Glucose 1.6 hr after glucose, Blood"
http://loinc.org,30267-9,"Glucose 2.3 hr after glucose, Blood"
http://loinc.org,30344-6,"Glucose 1 hr after 1.2 g/kg lactose by mouth, Blood"
http://loinc.org,30345-3,"Glucose 2 hr after 1.2 g/kg lactose by mouth, Blood"
http://loinc.org,30346-1,"Glucose 3 hr after 1.2 g/kg lactose by mouth, Blood"
http://loinc.org,30362-8,"Insulin 30 min after 75 g glucose by mouth, Blood"
http://loinc.org,3099-9,"Uridine diphosphate glucose-4-Epimerase, Blood"
http://loinc.org,32016-8,"Glucose, Blood"
http://loinc.org,32174-5,"Glucose, Urine"
http://loinc.org,32318-8,"Glucose, Specimen"
http://loinc.org,32319-6,"Glucose 30 min after 75 g glucose by mouth, Blood"
http://loinc.org,32320-4,"Glucose 3 hr after 75 g glucose by mouth, Blood"
http://loinc.org,32321-2,"Glucose 4 hr after 75 g glucose by mouth, Blood"
